STRUCTURE,STRUCTURE_ID,freq: Time frequency,unit: Unit of measure,geo: Geopolitical entity (reporting),TIME_PERIOD: Time,OBS_VALUE: Observation value,OBS_FLAG: Observation status (Flag) V2 structure,CONF_STATUS: Confidentiality status (flag)
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE2: Bayern,2018,93.52,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE2: Bayern,2019,95.16,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE2: Bayern,2020,95.85,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE2: Bayern,2021,91.03,b: break in time series,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE2: Bayern,2022,90.66,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE2: Bayern,2023,91.52,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE3: Berlin,2006,69.52,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE3: Berlin,2007,75.28,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE3: Berlin,2008,76.69,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE3: Berlin,2009,78.33,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE3: Berlin,2010,84.05,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE3: Berlin,2011,83.61,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE3: Berlin,2012,85.48,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE3: Berlin,2013,89.26,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE3: Berlin,2014,91.90,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE3: Berlin,2015,91.65,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE3: Berlin,2016,93.33,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE3: Berlin,2017,95.48,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE3: Berlin,2018,95.20,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE3: Berlin,2019,95.59,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE3: Berlin,2020,96.99,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE3: Berlin,2021,94.67,b: break in time series,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE3: Berlin,2022,92.75,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE3: Berlin,2023,91.54,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE4: Brandenburg,2006,,u: low reliability,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE4: Brandenburg,2007,,u: low reliability,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE4: Brandenburg,2008,64.60,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE4: Brandenburg,2009,61.89,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE4: Brandenburg,2010,74.47,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE4: Brandenburg,2011,70.98,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE4: Brandenburg,2012,76.91,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE4: Brandenburg,2013,76.39,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE4: Brandenburg,2014,81.58,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE4: Brandenburg,2015,83.22,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE4: Brandenburg,2016,86.54,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE4: Brandenburg,2017,84.83,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE4: Brandenburg,2018,89.35,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE4: Brandenburg,2019,89.52,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE4: Brandenburg,2020,92.02,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE4: Brandenburg,2021,89.56,b: break in time series,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE4: Brandenburg,2022,87.67,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE4: Brandenburg,2023,91.65,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE5: Bremen,2006,,u: low reliability,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE5: Bremen,2007,,u: low reliability,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE5: Bremen,2008,,u: low reliability,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE5: Bremen,2009,,u: low reliability,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE5: Bremen,2010,,u: low reliability,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE5: Bremen,2011,88.12,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE5: Bremen,2012,84.75,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE5: Bremen,2013,91.30,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE5: Bremen,2014,90.81,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE5: Bremen,2015,95.41,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE5: Bremen,2016,93.59,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE5: Bremen,2017,95.05,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE5: Bremen,2018,94.10,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE5: Bremen,2019,97.96,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE5: Bremen,2020,97.79,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE5: Bremen,2021,79.75,b: break in time series,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE5: Bremen,2022,86.31,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE5: Bremen,2023,84.38,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE6: Hamburg,2006,72.82,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE6: Hamburg,2007,76.80,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE6: Hamburg,2008,75.28,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE6: Hamburg,2009,81.39,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE6: Hamburg,2010,81.77,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE6: Hamburg,2011,85.53,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE6: Hamburg,2012,84.57,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE6: Hamburg,2013,89.73,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE6: Hamburg,2014,93.43,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE6: Hamburg,2015,90.59,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE6: Hamburg,2016,94.98,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE6: Hamburg,2017,96.42,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE6: Hamburg,2018,96.63,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE6: Hamburg,2019,96.04,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE6: Hamburg,2020,96.45,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE6: Hamburg,2021,92.96,b: break in time series,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE6: Hamburg,2022,92.15,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE6: Hamburg,2023,94.38,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE7: Hessen,2006,71.63,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE7: Hessen,2007,72.81,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE7: Hessen,2008,77.18,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE7: Hessen,2009,82.49,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE7: Hessen,2010,85.13,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE7: Hessen,2011,86.16,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE7: Hessen,2012,87.44,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE7: Hessen,2013,87.86,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE7: Hessen,2014,90.74,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE7: Hessen,2015,92.49,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE7: Hessen,2016,93.29,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE7: Hessen,2017,93.88,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE7: Hessen,2018,94.61,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE7: Hessen,2019,95.23,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE7: Hessen,2020,96.81,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE7: Hessen,2021,95.19,b: break in time series,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE7: Hessen,2022,93.34,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE7: Hessen,2023,93.69,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE8: Mecklenburg-Vorpommern,2006,,u: low reliability,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE8: Mecklenburg-Vorpommern,2007,,u: low reliability,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE8: Mecklenburg-Vorpommern,2008,66.06,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE8: Mecklenburg-Vorpommern,2009,68.08,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE8: Mecklenburg-Vorpommern,2010,67.31,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE8: Mecklenburg-Vorpommern,2011,72.96,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE8: Mecklenburg-Vorpommern,2012,75.40,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE8: Mecklenburg-Vorpommern,2013,78.15,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE8: Mecklenburg-Vorpommern,2014,83.16,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE8: Mecklenburg-Vorpommern,2015,86.68,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE8: Mecklenburg-Vorpommern,2016,90.67,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE8: Mecklenburg-Vorpommern,2017,87.67,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE8: Mecklenburg-Vorpommern,2018,89.80,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE8: Mecklenburg-Vorpommern,2019,92.35,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE8: Mecklenburg-Vorpommern,2020,94.92,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE8: Mecklenburg-Vorpommern,2021,87.26,b: break in time series,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE8: Mecklenburg-Vorpommern,2022,89.70,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE8: Mecklenburg-Vorpommern,2023,90.44,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE9: Niedersachsen,2006,66.40,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE9: Niedersachsen,2007,71.08,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE9: Niedersachsen,2008,76.35,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE9: Niedersachsen,2009,80.38,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE9: Niedersachsen,2010,86.63,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE9: Niedersachsen,2011,86.12,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE9: Niedersachsen,2012,89.78,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE9: Niedersachsen,2013,91.75,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE9: Niedersachsen,2014,91.41,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE9: Niedersachsen,2015,92.01,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE9: Niedersachsen,2016,93.83,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE9: Niedersachsen,2017,96.19,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE9: Niedersachsen,2018,95.69,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE9: Niedersachsen,2019,95.72,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE9: Niedersachsen,2020,97.33,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE9: Niedersachsen,2021,91.04,b: break in time series,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE9: Niedersachsen,2022,90.96,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DE9: Niedersachsen,2023,90.65,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DEA: Nordrhein-Westfalen,2006,67.91,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DEA: Nordrhein-Westfalen,2007,70.11,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DEA: Nordrhein-Westfalen,2008,78.48,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DEA: Nordrhein-Westfalen,2009,83.74,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DEA: Nordrhein-Westfalen,2010,84.77,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DEA: Nordrhein-Westfalen,2011,85.94,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DEA: Nordrhein-Westfalen,2012,87.79,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DEA: Nordrhein-Westfalen,2013,89.25,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DEA: Nordrhein-Westfalen,2014,90.52,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DEA: Nordrhein-Westfalen,2015,90.63,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DEA: Nordrhein-Westfalen,2016,92.44,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DEA: Nordrhein-Westfalen,2017,93.69,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DEA: Nordrhein-Westfalen,2018,95.91,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DEA: Nordrhein-Westfalen,2019,94.87,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DEA: Nordrhein-Westfalen,2020,95.07,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DEA: Nordrhein-Westfalen,2021,93.39,b: break in time series,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DEA: Nordrhein-Westfalen,2022,92.11,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DEA: Nordrhein-Westfalen,2023,92.59,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DEB: Rheinland-Pfalz,2006,65.62,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DEB: Rheinland-Pfalz,2007,73.15,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DEB: Rheinland-Pfalz,2008,77.95,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DEB: Rheinland-Pfalz,2009,80.54,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DEB: Rheinland-Pfalz,2010,80.89,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DEB: Rheinland-Pfalz,2011,83.92,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DEB: Rheinland-Pfalz,2012,85.78,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DEB: Rheinland-Pfalz,2013,88.41,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DEB: Rheinland-Pfalz,2014,90.44,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DEB: Rheinland-Pfalz,2015,91.32,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DEB: Rheinland-Pfalz,2016,92.69,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DEB: Rheinland-Pfalz,2017,94.14,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DEB: Rheinland-Pfalz,2018,94.72,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DEB: Rheinland-Pfalz,2019,94.97,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DEB: Rheinland-Pfalz,2020,96.42,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DEB: Rheinland-Pfalz,2021,93.12,b: break in time series,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DEB: Rheinland-Pfalz,2022,93.79,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DEB: Rheinland-Pfalz,2023,93.38,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DEC: Saarland,2006,67.46,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DEC: Saarland,2007,77.17,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DEC: Saarland,2008,74.87,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DEC: Saarland,2009,77.44,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DEC: Saarland,2010,79.20,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DEC: Saarland,2011,76.40,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DEC: Saarland,2012,78.32,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DEC: Saarland,2013,84.68,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DEC: Saarland,2014,90.33,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DEC: Saarland,2015,92.42,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DEC: Saarland,2016,90.34,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DEC: Saarland,2017,89.36,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DEC: Saarland,2018,94.52,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DEC: Saarland,2019,95.68,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DEC: Saarland,2020,96.53,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DEC: Saarland,2021,91.93,b: break in time series,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DEC: Saarland,2022,91.71,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DEC: Saarland,2023,87.61,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DED: Sachsen,2006,,u: low reliability,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DED: Sachsen,2007,,u: low reliability,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DED: Sachsen,2008,64.24,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DED: Sachsen,2009,64.52,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DED: Sachsen,2010,77.18,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DED: Sachsen,2011,75.74,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DED: Sachsen,2012,78.40,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DED: Sachsen,2013,82.09,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DED: Sachsen,2014,85.83,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DED: Sachsen,2015,83.23,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DED: Sachsen,2016,91.69,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DED: Sachsen,2017,87.61,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DED: Sachsen,2018,92.15,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DED: Sachsen,2019,92.41,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DED: Sachsen,2020,94.23,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DED: Sachsen,2021,91.92,b: break in time series,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DED: Sachsen,2022,90.87,,
